ALL SCPP DATA FOR 1985 (spring)

Beginning 861218 @ 10:25, the higher magnification on the sterio microscope was used to
image the ice particles.  Prior to that date, lower magnification was used and the data
quality is inferior (i.e. this data set).  See Mitchell et al. (1990, JAM).

Note: No confidence rating is given since that practice had not been adopted when this
data was developed.

Temperature of origin refers to the midpoint temperature of the habit regime the ice particle
corresponds to.  Temperature uncertainty indicates the extent of the habit regime (i.e. the
midpoint minus temp. uncertainty to the mean plus temp. uncertainty).

For ice particle shape classification, R- indicates ice particle is rimed; -A means the ice
particle is an aggregate with possibly other less dominant habits present; -F means the ice
particle is an ice crystal fragment; -FA means the ice particle is an aggregate consisting
largely of crystal fragments.  For habit classifications, see Magono and Lee scheme in 
Pruppacher and Klett.

X and Y refer to coordinates on a grid superimposed on a projector screen and were used 
to locate the particle image on a slide.


Date   Time    X     Y      Image  Image  Actual Actual  Mass    Temp.   Temp. Snow
                            ice    drop   ice    drop            of    uncert. type
                            length length length length          origin
                            (cm)   (cm)   (mm)   (mm)    (mg)   (deg. C)  (C)


850326 2040  74.00  12.00    .80    .35    .52    .23  .308E-02  -30.00  10.00 C1E
850326 2040  75.00  12.50    .95    .40    .62    .26  .460E-02    7.00   1.00 N1E
850326 2040  76.00  17.50   2.00    .85   1.30    .55  .442E-01  -15.00   1.50 R3B
850326 2040  77.50  17.00    .95    .40    .62    .26  .460E-02  999.00 999.00 I4 
850326 2040  82.00  54.00   2.30    .90   1.50    .59  .524E-01  -15.00   1.50 R3B
850326 2040  84.00  52.00   3.15   1.40   2.05    .91  .197E+00  -15.00   1.50 I3B
850326 2040  85.50  59.50   1.15    .60    .75    .39  .155E-01  -30.00  10.00 C1E
850326 2040  86.00  57.00   1.50    .75    .98    .49  .303E-01  -15.00   3.50 P1A
850326 2040  86.00  53.00    .65    .50    .42    .33  .899E-02  999.00 999.00 I4 
850326 2040  89.00  58.50   1.60    .50   1.04    .33  .899E-02   -7.00   1.00 N2C
850326 2040  90.00  53.00   9.20   1.87   5.98   1.22  .470E+00  -15.00   1.50 I3A
850326 2040  93.00  60.00   6.00   1.64   3.90   1.07  .317E+00  -15.00   1.50 I3B
850326 2046  22.00  11.00   3.30    .99   2.15    .64  .698E-01  999.00 999.00 I4 
850326 2046  23.00  12.00   1.70    .40   1.11    .26  .460E-02   -7.00   1.00 N1E
850326 2046  24.00   9.50    .90    .60    .59    .39  .155E-01  999.00 999.00 I4 
850326 2046  36.00   9.00   1.15    .55    .75    .36  .120E-01   -5.00   1.00 N1A
850326 2046  39.00   8.00    .85    .70    .55    .46  .247E-01  999.00 999.00 I4 
850326 2046  39.00  12.00    .85    .40    .55    .26  .460E-02  999.00 999.00 I4 
850326 2046  55.00   9.50    .80    .45    .52    .29  .655E-02   -7.00   1.00 N1E
850326 2046  59.50   9.00    .85    .65    .55    .42  .197E-01  -30.00  10.00 C1E
850326 2046  61.00   6.50   1.00    .65    .65    .42  .197E-01   -5.00   1.00 N1A
850326 2046  62.50   8.50    .80    .55    .52    .36  .120E-01   -7.00   1.00 N1E
850326 2046  63.00   6.00    .85    .65    .55    .42  .197E-01  -15.00   3.50 P1A
850326 2046  71.00  10.50   1.95    .85   1.27    .55  .442E-01   -7.00   1.00 N2C
850326 2046  71.00   6.00   3.30    .96   2.15    .62  .636E-01  -15.00   1.50 I2B
850326 2046  74.00   5.50    .75    .45    .49    .29  .655E-02  999.00 999.00 I4 
850326 2046  75.00   5.50   1.40    .70    .91    .46  .247E-01   -7.00   1.00 N2C
850326 2046  75.50   9.50    .80    .50    .52    .33  .899E-02  999.00 999.00 I4 
850326 2046  77.00   5.50    .65    .45    .42    .29  .655E-02  999.00 999.00 I4 
850326 2046  78.50  10.00   2.20    .50   1.43    .33  .899E-02   -5.00   1.00 N1A
850326 2046  83.00   9.00   2.10    .80   1.37    .52  .368E-01   -5.00   1.00 N1B
850326 2046  89.50   9.00   1.80    .70   1.17    .46  .247E-01   -5.00   1.00 N1B
850326 2046  94.00   7.00   1.15    .40    .75    .26  .460E-02  999.00 999.00 I4 
850326 2046  97.50   8.50   1.50    .50    .98    .33  .899E-02  -15.00   3.50 P1A
850326 2046  98.00   6.00   2.10    .70   1.37    .46  .247E-01   -7.00   1.00 N2C
850326 2046  19.00  24.00   1.80    .65   1.17    .42  .197E-01  999.00 999.00 I4 
850326 2046  24.00  14.00   3.70   1.00   2.41    .65  .719E-01  -15.00   1.50 I3A
850326 2046  33.50  20.00   1.40    .60    .91    .39  .155E-01  999.00 999.00 I4 
850326 2046  33.50  21.50    .75    .50    .49    .33  .899E-02  -30.00  10.00 C1E
850326 2046  36.00  26.00   2.70    .64   1.76    .42  .188E-01  999.00 999.00 I4 
850326 2046  42.00  16.50   1.20    .45    .78    .29  .655E-02   -7.00   1.00 N1E
850326 2046  47.00  15.50    .70    .50    .46    .33  .899E-02  -15.00   3.50 P1A
850326 2046  49.00  17.00    .85    .40    .55    .26  .460E-02   -7.00   1.00 N1E
850326 2046  50.00  19.00    .95    .35    .62    .23  .308E-02   -7.00   1.00 N2C
850326 2046  51.00  18.50    .50    .50    .33    .33  .899E-02  999.00 999.00 I4 
850326 2046  54.00  14.00    .75    .40    .49    .26  .460E-02   -7.00   1.00 N1E
850326 2046  55.50  25.00   1.15    .55    .75    .36  .120E-01  -15.00   3.50 P1A
850326 2046  56.00  13.00   1.00    .70    .65    .46  .247E-01  999.00 999.00 I4 
850326 2046  60.00  21.00   2.15    .85   1.40    .55  .442E-01  999.00 999.00 I4 
850326 2046  62.50  16.00   1.50    .60    .98    .39  .155E-01   -5.00   1.00 N1A
850326 2046  66.00  23.00   1.80    .50   1.17    .33  .899E-02  999.00 999.00 I4 
850326 2046  68.00  16.00    .95    .60    .62    .39  .155E-01   -7.00   1.00 N1E
850326 2046  69.50  20.50   1.30    .55    .85    .36  .120E-01   -7.00   1.00 N1E
850326 2046  70.50  16.50   1.15    .50    .75    .33  .899E-02   -7.00   1.00 N1E
850326 2046  71.00  14.50    .60    .50    .39    .33  .899E-02  999.00 999.00 I4 
850326 2046  72.00  15.00    .60    .35    .39    .23  .308E-02   -7.00   1.00 N1E
850326 2046  73.00  17.00   1.25    .50    .81    .33  .899E-02   -7.00   1.00 N1E
850326 2046  76.00  13.00    .95    .65    .62    .42  .197E-01   -7.00   1.00 N1E
850326 2046  77.00  13.50    .90    .35    .59    .23  .308E-02   -7.00   1.00 N1E
850326 2046  77.50  18.50   1.45    .50    .94    .33  .899E-02   -7.00   1.00 N1E
850326 2046  79.50  14.00    .60    .45    .39    .29  .655E-02  999.00 999.00 I4 
850326 2046  80.50  15.00   1.15    .55    .75    .36  .120E-01  -15.00   1.50 R3B
850326 2046  81.50  14.00   1.80    .50   1.17    .33  .899E-02  999.00 999.00 I4 
850326 2046  82.00  18.00   3.90   1.13   2.54    .73  .104E+00  -15.00   1.50 I3B
850326 2046  83.50  23.50   1.50    .50    .98    .33  .899E-02   -7.00   1.00 N2C
850326 2046  85.50  17.00    .80    .60    .52    .39  .155E-01  999.00 999.00 I4 
850326 2046  85.50  15.00   2.30    .98   1.50    .64  .677E-01  -15.00   1.50 I3B
850326 2046  86.00  11.50   1.70    .65   1.11    .42  .197E-01  999.00 999.00 I4 
850326 2046  97.00  11.00   3.00   1.10   1.95    .72  .957E-01  999.00 999.00 I4 
850326 2046  99.00  15.00   1.95    .60   1.27    .39  .155E-01   -7.00   1.00 N1E
850326 2046  49.00  13.00    .70    .50    .46    .33  .899E-02  999.00 999.00 I4 
850326 2046  49.50  13.50   1.00    .60    .65    .39  .155E-01  999.00 999.00 I4 
850326 2046  51.00  13.00   4.90   1.27   3.19    .83  .147E+00  -15.00   1.50 P1E
850326 2046  52.50  13.00    .90    .35    .59    .23  .308E-02   -5.00   1.00 N1A
850326 2046  10.00  36.00   1.70    .65   1.11    .42  .197E-01  999.00 999.00 I4 
850326 2046  14.50  33.00   1.20    .70    .78    .46  .247E-01  999.00 999.00 I4 
850326 2046  18.00  35.00    .75    .65    .49    .42  .197E-01  999.00 999.00 I4 
850326 2046  21.00  33.00    .55    .50    .36    .33  .899E-02  999.00 999.00 I4 
850326 2046  27.00  28.00   1.40    .65    .91    .42  .197E-01  999.00 999.00 I4 
850326 2046  37.00  35.00   1.10    .50    .72    .33  .899E-02  -15.00   1.50 I3A
850326 2046  40.50  30.00   1.25    .40    .81    .26  .460E-02   -7.00   1.00 N1E
850326 2046  41.00  34.50   1.05    .35    .68    .23  .308E-02  999.00 999.00 I4 
850326 2046  43.00  36.00    .60    .50    .39    .33  .899E-02  999.00 999.00 I4 
850326 2046  45.00  31.00   1.90    .65   1.24    .42  .197E-01   -5.00   1.00 N1A
850326 2046  55.00  30.50   1.00    .45    .65    .29  .655E-02   -7.00   1.00 N1E
850326 2046  58.50  32.00   1.90    .53   1.24    .34  .107E-01   -5.00   1.00 N1A
850326 2046   2.00  28.50    .75    .45    .49    .29  .655E-02   -7.00   1.00 N1E
850326 2046  63.00  31.00    .90    .30    .59    .20  .194E-02   -7.00   1.00 N1E
850326 2046  64.00  36.00   1.50    .60    .98    .39  .155E-01  999.00 999.00 I4 
850326 2046  64.50  28.50   1.70    .55   1.11    .36  .120E-01   -7.00   1.00 N2C
850326 2046  65.50  29.50   1.80    .55   1.17    .36  .120E-01   -5.00   1.00 N1B
850326 2046  74.00  33.50   2.10    .65   1.37    .42  .197E-01  999.00 999.00 I4 
850326 2046  74.50  31.50   3.75    .86   2.44    .56  .457E-01  -15.00   1.50 I3A
850326 2046  79.00  32.00   1.95    .80   1.27    .52  .368E-01  -15.00   1.50 I3A
850326 2046  81.00  27.00   1.10    .45    .72    .29  .655E-02  999.00 999.00 I4 
850326 2046  85.00  27.50   1.20    .55    .78    .36  .120E-01  999.00 999.00 I4 
850326 2046  87.00  30.00   3.00    .90   1.95    .59  .524E-01  -15.00   1.50 I3A
850326 2046  87.00  31.50    .70    .40    .46    .26  .460E-02  999.00 999.00 I4 
850326 2046  87.00  33.50   1.05    .60    .68    .39  .155E-01  -15.00   1.50 R3B
850326 2046  89.00  26.00   1.25    .40    .81    .26  .460E-02   -7.00   1.00 N1E
850326 2046  90.50  26.50    .80    .50    .52    .33  .899E-02   -7.00   1.00 N1E
850326 2046  27.00  46.50    .85    .40    .55    .26  .460E-02   -7.00   1.00 N1E
850326 2046  33.00  39.00   6.40   1.30   4.16    .85  .158E+00  -15.00   1.50 P1E
850326 2046  35.00  39.00   1.00    .40    .65    .26  .460E-02  999.00 999.00 I4 
850326 2046  39.50  37.50    .60    .30    .39    .20  .194E-02   -7.00   1.00 N1E
850326 2046  40.00  42.00    .35    .40    .23    .26  .460E-02  999.00 999.00 I4 
850326 2046  40.50  41.00    .80    .60    .52    .39  .155E-01  999.00 999.00 I4 
850326 2046  41.00  46.50   1.90    .65   1.24    .42  .197E-01  -15.00   1.50 I3A
850326 2046  43.00  37.50   1.25    .50    .81    .33  .899E-02  -15.00   1.50 I3A
850326 2046  47.00  45.00   1.15    .50    .75    .33  .899E-02   -7.00   1.00 N1E
850326 2046  47.50  49.50    .70    .45    .46    .29  .655E-02  999.00 999.00 I4 
850326 2046  52.00  39.00   1.00    .60    .65    .39  .155E-01  999.00 999.00 I4 
850326 2046  55.00  38.00   2.35    .90   1.53    .59  .524E-01   -7.00   1.00 N2C
850326 2046  59.00  48.00   1.40    .45    .91    .29  .655E-02  -15.00   1.50 I3A
850326 2046  62.50  49.00   1.15    .60    .75    .39  .155E-01   -7.00   1.00 N1E
850326 2046  62.50  42.00   1.10    .45    .72    .29  .655E-02   -7.00   1.00 N1E
850326 2046  64.00  40.50   2.20    .75   1.43    .49  .303E-01  999.00 999.00 I4 
850326 2046  64.50  44.50   1.60    .40   1.04    .26  .460E-02   -5.00   1.00 N1A
850326 2046  66.00  47.50   5.60   1.37   3.64    .89  .185E+00  -15.00   1.50 P1E
850326 2046  68.50  44.00    .75    .65    .49    .42  .197E-01  -30.00  10.00 C1E
850326 2046  71.00  44.50   1.30    .40    .85    .26  .460E-02  999.00 999.00 I4 
850326 2046  73.00  43.50   1.05    .45    .68    .29  .655E-02   -7.00   1.00 N1E
850326 2046  73.50  45.00   1.10    .40    .72    .26  .460E-02   -7.00   1.00 N1E
850326 2046  74.50  44.00   1.10    .40    .72    .26  .460E-02  999.00 999.00 I4 
850326 2046  75.50  40.50   2.00    .50   1.30    .33  .899E-02   -5.00   1.00 N1A
850326 2046  76.00  42.00    .50    .40    .33    .26  .460E-02  999.00 999.00 I4 
850326 2046  77.00  45.50   1.10    .75    .72    .49  .303E-01  -25.00   5.00 C2B
850326 2046  77.00  48.00   1.60    .70   1.04    .46  .247E-01   -7.00   1.00 N1E
850326 2046  78.00  49.00   1.20    .45    .78    .29  .655E-02   -7.00   1.00 N1E
850326 2046  79.50  47.00    .50    .50    .33    .33  .899E-02                I4
850326 2046  83.50  42.00    .50    .35    .33    .23  .308E-02  999.00 999.00 I4 
850326 2046  83.50  41.00   1.00    .50    .65    .33  .899E-02  -15.00   3.50 P1A
850326 2046  84.00  37.00   4.30   1.07   2.80    .70  .881E-01  -15.00   1.50 R-P1F-F
850326 2046  91.00  48.00   2.05    .75   1.33    .49  .303E-01  -15.00   1.50 I3A
850326 2046  50.50  49.50    .50    .50    .33    .33  .899E-02  -30.00  10.00 C1E
850326 2046  15.00  54.00    .90    .70    .59    .46  .247E-01  -30.00  10.00 C1E
850326 2046  23.00  58.00   1.55    .70   1.01    .46  .247E-01  999.00 999.00 I4 
850326 2046  41.00  50.00   1.50    .60    .98    .39  .155E-01   -7.00   1.00 N2C
850326 2046  42.00  54.50   1.70    .60   1.11    .39  .155E-01   -5.00   1.00 N1A
850326 2046  46.00  59.00   1.00    .45    .65    .29  .655E-02   -7.00   1.00 N1E
850326 2046  53.00  51.50   1.90    .63   1.24    .41  .180E-01  999.00 999.00 I4 
850326 2046  61.50  50.00   1.60    .65   1.04    .42  .197E-01  -15.00   1.50 I3A
850326 2046  63.00  52.00   1.60    .55   1.04    .36  .120E-01  -15.00   1.50 I3A
850326 2046  73.50  51.00   1.50    .45    .98    .29  .655E-02   -7.00   1.00 N1E
850326 2046  74.00  53.50   1.50    .45    .98    .29  .655E-02  999.00 999.00 I4 
850326 2046  73.50  56.00   1.30    .50    .85    .33  .899E-02  999.00 999.00 I4 
850326 2046  76.00  50.00   1.95    .60   1.27    .39  .155E-01   -7.00   1.00 N2C
850326 2046  77.00  62.00   1.70    .51   1.11    .33  .954E-02   -5.00   1.00 N1A
850326 2046  89.00  55.50   1.85    .70   1.20    .46  .247E-01  999.00 999.00 I4 
850326 2046  89.50  50.00   2.15    .70   1.40    .46  .247E-01  999.00 999.00 I4 
850326 2040  79.50  17.00    .50    .45    .33    .29  .655E-02   -7.00   1.00 N1E
850326 2040  80.50  17.50   1.50    .55    .98    .36  .120E-01   -7.00   1.00 N2C
850326 2040  80.00  20.00   1.00    .50    .65    .33  .899E-02  -25.00   5.00 C2B
850326 2040  81.00  20.50   1.10    .60    .72    .39  .155E-01  999.00 999.00 I4 
850326 2040  82.50  13.00    .65    .45    .42    .29  .655E-02  999.00 999.00 I4 
850326 2040  86.50  15.50   1.35    .61    .88    .40  .163E-01  -15.00   1.50 R3A
850326 2040  87.00  17.00    .50    .40    .33    .26  .460E-02  999.00 999.00 I4 
850326 2040  16.00  22.50   1.65    .60   1.07    .39  .155E-01   -7.00   1.00 N1E
850326 2040  14.00  32.00   1.20    .70    .78    .46  .247E-01  999.00 999.00 I4 
850326 2040  23.00  34.00    .80    .60    .52    .39  .155E-01  999.00 999.00 I4 
850326 2040  26.50  27.00   1.10    .55    .72    .36  .120E-01  999.00 999.00 I4 
850326 2040  27.00  33.00    .90    .50    .59    .33  .899E-02  999.00 999.00 I4 
850326 2040  29.50  32.00    .50    .30    .33    .20  .194E-02  999.00 999.00 I4 
850326 2040  31.00  34.50   1.10    .55    .72    .36  .120E-01   -7.00   1.00 N2C
850326 2040  41.00  36.50    .90    .45    .59    .29  .655E-02  -25.00   5.00 C2B
850326 2040  42.00  35.50    .70    .55    .46    .36  .120E-01  -25.00   5.00 C2B
850326 2040  43.00  29.00    .60    .35    .39    .23  .308E-02  -15.00   1.50 I3B
850326 2040  43.50  32.00   1.40    .65    .91    .42  .197E-01  -15.00   1.50 I3B
850326 2040  46.00  33.50   1.25    .60    .81    .39  .155E-01  -15.00   1.50 R3B
850326 2040  50.00  37.00    .60    .45    .39    .29  .655E-02  999.00 999.00 I4 
850326 2040  51.50  35.00    .85    .48    .55    .31  .795E-02  999.00 999.00 I4 
850326 2040  52.50  29.00   1.55    .65   1.01    .42  .197E-01   -7.00   1.00 N1E
850326 2040  54.00  36.50    .85    .35    .55    .23  .308E-02  999.00 999.00 I4 
850326 2040  56.00  30.50   1.35    .40    .88    .26  .460E-02   -7.00   1.00 N1E
850326 2040  57.50  27.00   1.80    .70   1.17    .46  .247E-01   -7.00   1.00 N2C
850326 2040  60.00  33.00    .85    .40    .55    .26  .460E-02  -15.00   1.50 I3A
850326 2040  62.00  29.00    .55    .20    .36    .13  .575E-03  999.00 999.00 I4 
850326 2040  63.50  28.50   1.50    .55    .98    .36  .120E-01  999.00 999.00 I4 
850326 2040  66.50  31.00    .50    .40    .33    .26  .460E-02  999.00 999.00 I4 
850326 2040  70.50  26.50   1.35    .55    .88    .36  .120E-01   -7.00   1.00 N2C
850326 2040  70.00  36.00   3.70   1.03   2.41    .67  .786E-01  -15.00   1.50 P1E
850326 2040  72.50  34.00   1.60    .55   1.04    .36  .120E-01   -7.00   1.00 N2C
850326 2040  82.00  36.00   3.00   1.05   1.95    .68  .832E-01  -15.00   1.50 I3B
850326 2040  83.00  32.00   2.30    .80   1.50    .52  .368E-01  -15.00   5.00 P7A
850326 2040  84.50  29.50   1.60    .65   1.04    .42  .197E-01  999.00 999.00 I4 
850326 2040  87.00  33.50   1.60    .70   1.04    .46  .247E-01  -15.00   1.50 R3B
850326 2040  87.50  30.50    .40    .28    .26    .18  .158E-02  999.00 999.00 I4 
850326 2040  88.00  31.50    .50    .20    .33    .13  .575E-03  999.00 999.00 I4 
850326 2040  92.00  35.50    .40    .25    .26    .16  .112E-02  999.00 999.00 I4 
850326 2040  95.00  26.50   1.30    .50    .85    .33  .899E-02  999.00 999.00 I4 
