ALL SCPP DATA FOR 1986 (winter and fall) AND 1987 (January)

Beginning 861218 @ 10:25, the higher magnification on the sterio microscope was used to
image the ice particles.  Prior to that date, lower magnification was used and the data
quality is inferior.  See Mitchell et al. (1990, JAM).

Note: Confidence rating refers to snow type. From most to least confident => 1, 2, 3. "0" means not applicable.

Temperature of origin refers to the midpoint temperature of the habit regime the ice particle
corresponds to.  Temperature uncertainty indicates the extent of the habit regime (i.e. the
midpoint minus temp. uncertainty to the mean plus temp. uncertainty).

For ice particle shape classification, R- indicates ice particle is rimed; -A means the ice
particle is an aggregate with possibly other less dominant habits present; -F means the ice
particle is an ice crystal fragment; -FA means the ice particle is an aggregate consisting
largely of crystal fragments.  For habit classifications, see Magono and Lee scheme in 
Pruppacher and Klett.

X and Y refer to coordinates on a grid superimposed on a projector screen and were used 
to locate the particle image on a slide.


Date   Time    X     Y      Image  Image  Actual Actual  Mass    Temp.   Temp. Snow  Confidence
                            ice    drop   ice    drop            of    uncert. type  rating
                            length length length length          origin
                            (cm)   (cm)   (mm)   (mm)    (mg)   (deg. C)  (C)

860204   15  14.00  11.00   1.15    .50    .46    .20  .208E-02  999.00 999.00 I4       0 
860204   15  16.00  21.00   2.20   1.05    .88    .42  .193E-01  -15.00   2.50 R3B-F    3 
860204   15  21.00  17.00   1.05    .70    .42    .28  .570E-02  -15.00   3.50 P1A      3 
860204   15  24.00  11.00   3.20   1.25   1.28    .50  .325E-01  -15.00   2.50 R3B      2 
860204   15  25.00   7.50   1.70    .75    .68    .30  .702E-02   -7.00   1.00 N2C      3 
860204   15  27.00   8.00    .90    .60    .36    .24  .359E-02  999.00 999.00 I4       0 
860204   15  29.00  14.00   1.10    .65    .44    .26  .457E-02  -15.00   3.50 R-P1A    2 
860204   15  30.00   8.50   1.20    .65    .48    .26  .457E-02  999.00 999.00 I4       0 
860204   15  33.00  13.50   2.20   1.05    .88    .42  .193E-01  999.00 999.00 I4       0 
860204   15  44.00  18.00   1.70   1.05    .68    .42  .193E-01  -15.00   2.50 R3B-F    2 
860204   15  59.00  12.00   1.90    .95    .76    .38  .143E-01  999.00 999.00 I4       0 
860204   15  60.00  14.00   1.20    .55    .48    .22  .277E-02  -25.00   5.00 C2B      2 
860204   15  61.00  12.50   1.55    .90    .62    .36  .121E-01  -15.00   5.00 P7A      3 
860204   15  62.50  12.00   2.10   1.15    .84    .46  .253E-01  -15.00   2.50 R3B-F    2 
860204   15  62.50  19.00   2.60   1.20   1.04    .48  .287E-01  999.00 999.00 I4       0 
860204   15  75.50  15.00   1.10    .50    .44    .20  .208E-02  999.00 999.00 R4B      2 
860204   15  82.00   6.00    .85    .40    .34    .16  .106E-02  -25.00   5.00 C2B      3 
860204   15  84.00   5.00   2.00    .65    .80    .26  .457E-02  -15.00   2.50 R3B-F    3 
860204   15  87.00   7.00   2.20   1.10    .88    .44  .221E-01  -15.00   2.50 R3B-F    2 
860204   15  88.00  15.00   4.00   1.40   1.60    .56  .456E-01  -15.00   2.50 R3B-F    2 
860204   15  88.50  20.00   2.40   1.00    .96    .40  .166E-01   -7.00   1.00 N2C      3 
860204   15  94.50  14.50   2.85   1.15   1.14    .46  .253E-01  -15.00   2.50 R3B      2 
860204   15  96.00  15.00   1.45    .35    .58    .14  .713E-03  999.00 999.00 I4       0 
860204   15  97.00  14.00    .95    .40    .38    .16  .106E-02  999.00 999.00 I4       0 
860204   15  97.50  18.00   3.10   1.30   1.24    .52  .365E-01  -15.00   2.50 R3B      2 
860204   15   3.00  31.00   1.00    .70    .40    .28  .570E-02  -25.00   5.00 C2B      2 
860204   15   9.50  30.00   1.55    .90    .62    .36  .121E-01  999.00 999.00 I4       0 
860204   15   9.50  37.50   3.00   1.20   1.20    .48  .287E-01  -15.00   2.50 R3B      2 
860204   15  10.00  43.00   2.00    .90    .80    .36  .121E-01  999.00 999.00 I4       0 
860204   15  11.00  44.00   1.30    .70    .52    .28  .570E-02  -15.00   2.50 R3B      2 
860204   15  15.00  25.00   2.80   1.05   1.12    .42  .193E-01  999.00 999.00 I4       0 
860204   15  16.00  34.00   1.20    .45    .48    .18  .152E-02  999.00 999.00 I4       0 
860204   15  16.00  36.50   1.40    .50    .56    .20  .208E-02   -7.00   1.00 N2C      2 
860204   15  17.00  26.00   2.30    .90    .92    .36  .121E-01  999.00 999.00 I4       0 
860204   15  20.00  35.00   1.50    .55    .60    .22  .277E-02   -7.00   1.00 N2C      3 
860204   15  21.50  23.00   2.50   1.08   1.00    .43  .209E-01   -7.00   1.00 N2C      3 
860204   15  23.00  33.00   1.90   1.00    .76    .40  .166E-01  -15.00   2.50 R3B-F    2 
860204   15  28.00  30.00   2.40   1.05    .96    .42  .193E-01  -15.00   3.50 P2F      2 
860204   15  40.00  24.50   1.05    .75    .42    .30  .702E-02   -7.00   1.00 N2C      2 
860204   15  44.00  27.00   1.50    .75    .60    .30  .702E-02  -15.00   2.50 R3B-F    3 
860204   15  48.50  26.00    .75    .50    .30    .20  .208E-02  -15.00   5.00 P7A      2 
860204   15  49.00  29.00   1.10    .60    .44    .24  .359E-02  -15.00   5.00 P7A      1 
860204   15  50.50  43.00   2.10   1.10    .84    .44  .221E-01   -7.00   1.00 N2C      2 
860204   15  55.00  43.00   2.70   1.30   1.08    .52  .365E-01  -15.00   2.50 R3B      3 
860204   15  58.00  25.00    .85    .50    .34    .20  .208E-02  -25.00   5.00 C2B      2 
860204   15  59.00  21.00   1.10    .85    .44    .34  .102E-01  999.00 999.00 I4       0 
860204   15  62.50  36.00   2.20    .90    .88    .36  .121E-01  -15.00   3.50 P1A      2 
860204   15  63.00  28.00   1.10    .70    .44    .28  .570E-02  999.00 999.00 I4       0 
860204   15  63.00  40.00   1.00    .80    .40    .32  .851E-02  999.00 999.00 I4       0 
860204   15  63.50  21.00   2.90   1.25   1.16    .50  .325E-01  -15.00   2.50 R3B      1 
860204   15  74.00  43.00   2.75   1.25   1.10    .50  .325E-01  -15.00   1.50 R-P2D    2 
860204   15  75.00  35.00   3.00   1.35   1.20    .54  .409E-01  -15.00   2.50 R3B      1 
860204   15  79.50  34.50   1.00    .70    .40    .28  .570E-02  -15.00   3.50 R-P1A    1 
860204   15  82.00  41.00    .95    .45    .38    .18  .152E-02  999.00 999.00 I4       0 
860204   15  85.00  32.00   2.70   1.10   1.08    .44  .221E-01  -15.00   2.50 R3B-F    2 
860204   15  85.50  25.00   2.00    .80    .80    .32  .851E-02  999.00 999.00 I4       0 
860204   15  86.00  30.00   1.30    .80    .52    .32  .851E-02  999.00 999.00 I4       0 
860204   15  87.00  35.50   1.80    .55    .72    .22  .277E-02  -15.00   2.50 R3B-F    3 
860204   15  89.00  21.00   3.90   1.10   1.56    .44  .221E-01  -15.00   2.50 R3B-F    2 
860204   15  89.00  22.00   1.10    .45    .44    .18  .152E-02  -15.00   2.50 R3B-F    3 
860204   15  90.00  27.00   1.90    .70    .76    .28  .570E-02  999.00 999.00 I4       0 
860204   15  91.00  26.00   2.00    .85    .80    .34  .102E-01  999.00 999.00 I4       0 
860204   15  92.50  38.00   2.50   1.20   1.00    .48  .287E-01  -15.00   2.50 R3B      2 
860204   15  41.00  54.00   1.10    .65    .44    .26  .457E-02   -7.00   1.00 N2C      2 
860204   15  45.00  61.00   1.60    .90    .64    .36  .121E-01  999.00 999.00 I4       0 
860204   15  49.00  61.00    .90    .60    .36    .24  .359E-02   -7.00   1.00 N2C      2 
860204   15  49.00  46.00   1.50    .85    .60    .34  .102E-01   -7.00   1.00 N2C      2 
860204   15  50.00  51.00   1.30    .85    .52    .34  .102E-01  -15.00   3.50 P2F      3 
860204   15  51.50  62.00   3.00   1.30   1.20    .52  .365E-01  -15.00   2.50 R3B-F    2 
860204   15  53.00  55.50   1.10    .60    .44    .24  .359E-02   -7.00   1.00 N2C      2 
860204   15  57.00  56.00   2.60   1.25   1.04    .50  .325E-01  -15.00   2.50 R3B-F    2 
860204   15  58.00  56.50   2.40   1.20    .96    .48  .287E-01  -15.00   2.50 R3B-F    2 
860204   15  62.00  60.00   2.40   1.20    .96    .48  .287E-01   -7.00   1.00 N2C      3 
860204   15  64.00  54.00   5.00   1.70   2.00    .68  .817E-01   -7.00   1.00 N2C      2 
860204   15  67.00  58.00   1.75    .90    .70    .36  .121E-01   -7.00   1.00 R-N2C    3 
860204   15  68.00  58.50   1.30    .50    .52    .20  .208E-02  999.00 999.00 I4       0 
860204   15  69.00  46.00   1.35    .70    .54    .28  .570E-02  -15.00   2.50 R3B-F    3 
860204   15  74.00  53.00   2.65   1.20   1.06    .48  .287E-01   -7.00   1.00 N2C      2 
860204   15  75.00  56.00   1.80    .80    .72    .32  .851E-02   -7.00   1.00 N2C      2 
860204   30   7.00  16.00   1.80    .80    .72    .32  .851E-02   -7.00   1.00 N2C      3 
860204   30   8.00  11.50   1.30    .50    .52    .20  .208E-02   -7.00   1.00 N2C      2 
860204   30   9.00  21.00   2.90    .95   1.16    .38  .143E-01  -15.00   2.50 R3B-F    3 
860204   30   9.00  18.50   1.60    .70    .64    .28  .570E-02  -15.00   5.00 P7A      3 
860204   30  11.50  19.50    .90    .50    .36    .20  .208E-02   -7.00   1.00 N1E      2 
860204   30  14.50   9.00   1.70    .65    .68    .26  .457E-02  -15.00   2.50 R3B-F    3 
860204   30  14.50  18.50   3.60   1.40   1.44    .56  .456E-01  -15.00   2.50 R3B      2 
860204   30  20.00   8.00   2.50    .70   1.00    .28  .570E-02  -15.00   2.50 R3B-F    3 
860204   30  21.00  10.00    .60    .45    .24    .18  .152E-02  999.00 999.00 I4       0 
860204   30  22.50   4.00    .80    .45    .32    .18  .152E-02  999.00 999.00 I4       0 
860204   30  22.50   2.00   2.00    .80    .80    .32  .851E-02  -15.00   2.50 R3B-F    3 
860204   30  24.50   3.00   2.65   1.00   1.06    .40  .166E-01   -7.00   1.00 N2C      2 
860204   30  28.00  19.00   1.20    .60    .48    .24  .359E-02  -25.00   5.00 C2B      2 
860204   30  29.50  13.00   2.30    .98    .92    .39  .157E-01  999.00 999.00 I4       0 
860204   30  30.00  16.50   1.50    .80    .60    .32  .851E-02  -25.00   5.00 C2B      2 
860204   30  37.50  10.50   1.60    .90    .64    .36  .121E-01  -15.00   2.50 R3B-F    2 
860204   30  38.00   3.00   1.80    .90    .72    .36  .121E-01  999.00 999.00 I4       0 
860204   30  44.00   8.00   1.30    .60    .52    .24  .359E-02  999.00 999.00 I4       0 
860204   30  51.00   9.00   2.30   1.00    .92    .40  .166E-01   -7.00   1.00 N2C      1 
860204   30  52.00   4.50    .90    .25    .36    .10  .260E-03   -7.00   1.00 N1E      2 
860204   30  53.00   3.00    .90    .60    .36    .24  .359E-02  999.00 999.00 I4       0 
860204   30  55.00  12.00    .60    .50    .24    .20  .208E-02  -27.50   2.50 C1C      3 
860204   30  63.50  10.00   1.30    .65    .52    .26  .457E-02   -7.00   1.00 N2C      3 
860204   30  68.50   2.00   1.80    .65    .72    .26  .457E-02  999.00 999.00 I4       0 
860204   30  70.00   7.00   2.60   1.20   1.04    .48  .287E-01  -15.00   2.50 R3B      2 
860204   30  70.50   5.00   1.30    .65    .52    .26  .457E-02  999.00 999.00 I4       0 
860204   30  72.50  17.00   2.10    .95    .84    .38  .143E-01  999.00 999.00 I4       0 
860204   30  73.00  18.00   2.20   1.00    .88    .40  .166E-01   -7.00   1.00 N2C      2 
860204   30  75.00  18.00   1.40    .60    .56    .24  .359E-02   -7.00   1.00 N2C      3 
860204   30  79.00   2.00   1.45    .70    .58    .28  .570E-02  999.00 999.00 I4       0 
860204   30  80.50   2.00   1.30    .45    .52    .18  .152E-02   -7.00   1.00 N2C      3 
860204   30  84.00   6.00   1.80    .75    .72    .30  .702E-02  999.00 999.00 I4       0 
860204   30  87.00  12.00   1.10    .45    .44    .18  .152E-02  999.00 999.00 I4       0 
860204   30  87.00  19.00    .75    .40    .30    .16  .106E-02  999.00 999.00 I4       0 
860204   30  90.00  11.00   3.50   1.40   1.40    .56  .456E-01  -15.00   2.50 R3B-F    2 
860204   30  91.50  19.00   1.40    .65    .56    .26  .457E-02  -15.00   2.50 R3B-F    3 
860204   30  92.00  12.50    .65    .40    .26    .16  .106E-02  999.00 999.00 I4       0 
860204   30  94.00  17.00   1.80    .60    .72    .24  .359E-02  -15.00   2.50 R3B-F    3 
860204   30  94.50   7.00   1.20    .50    .48    .20  .208E-02   -7.00   1.00 N2C      3 
860204   30   2.50  22.50   1.20    .50    .48    .20  .208E-02  -15.00   2.50 R3B-F    2 
860204   30   3.50  24.00   2.70   1.10   1.08    .44  .221E-01  -15.00   2.50 R3B-F    2 
860204   30   4.00  39.50   1.60    .45    .64    .18  .152E-02  999.00 999.00 I4       0 
860204   30   5.00  34.00   7.80   2.30   3.11    .92  .202E+00  -15.00   2.50 R3B      1 
860204   30   6.50  30.00   1.50    .50    .60    .20  .208E-02  -15.00   2.50 R3B-F    2 
860204   30   7.50  32.00   1.90    .50    .76    .20  .208E-02  -15.00   2.50 R3B-F    2 
860204   30   8.00  32.50    .80    .45    .32    .18  .152E-02  999.00 999.00 I4       0 
860204   30  10.00  24.00   7.10   1.80   2.83    .72  .970E-01  -15.00   2.50 R3B      1 
860204   30  10.00  26.50   2.10    .70    .84    .28  .570E-02  -15.00   2.50 R3B-F    2 
860204   30  14.00  24.00    .70    .45    .28    .18  .152E-02  -30.00  10.00 C1E      3 
860204   30  17.00  27.00   1.30    .70    .52    .28  .570E-02  999.00 999.00 I4       0 
860204   30  17.00  30.50    .70    .30    .28    .12  .449E-03  -30.00  10.00 C1E      2 
860204   30  18.50  24.50   2.50   1.15   1.00    .46  .253E-01  -15.00   2.50 R3B-F    3 
860204   30  20.00  36.00    .95    .50    .38    .20  .208E-02  -25.00   5.00 C2B      2 
860204   30  20.00  27.50   2.60    .80   1.04    .32  .851E-02  -15.00   2.50 R3B-F    2 
860204   30  25.00  22.00   2.20    .90    .88    .36  .121E-01  -15.00   3.50 P2E      2 
860204   30  30.00  36.00   1.60    .70    .64    .28  .570E-02  -25.00   5.00 C2B      3 
860204   30  32.50  23.50   1.95    .85    .78    .34  .102E-01  -15.00   2.50 P1C      2 
860204   30  33.00  33.00    .90    .50    .36    .20  .208E-02   -7.00   1.00 N2C      2 
860204   30  34.00  22.50   2.35   1.10    .94    .44  .221E-01  -15.00   2.50 R3B      1 
860204   30  36.00  40.00   2.10   1.02    .84    .41  .176E-01  -15.00   2.50 R3B      2 
860204   30  36.50  36.00    .80    .45    .32    .18  .152E-02  -25.00   5.00 C2B      2 
860204   30  36.00  22.00   3.10   1.10   1.24    .44  .221E-01  -15.00   3.50 P2E      1 
860204   30  38.00  29.00   2.40   1.05    .96    .42  .193E-01   -7.00   1.00 N2C      3 
860204   30  40.00  43.00   3.65   1.30   1.46    .52  .365E-01  -15.00   5.00 P7A      3 
860204   30  41.00  40.50    .85    .55    .34    .22  .277E-02  -25.00   5.00 C2B      3 
860204   30  41.00  36.50   2.00   1.20    .80    .48  .287E-01  999.00 999.00 I4       0 
860204   30  41.00  35.00   2.20   1.20    .88    .48  .287E-01  -15.00   2.50 R3B-F    3 
860204   30  41.50  26.50   1.80    .55    .72    .22  .277E-02  -15.00   1.50 P1E-F    2 
860204   30  42.00  38.00   2.00    .95    .80    .38  .143E-01  -15.00   2.50 R3B-F    3 
860204   30  47.50  26.50   1.10    .45    .44    .18  .152E-02  999.00 999.00 I4       0 
860204   30  49.50  42.00   1.50    .75    .60    .30  .702E-02  -15.00   5.00 P7A      3 
860204   30  53.00  26.00   1.15    .55    .46    .22  .277E-02  -25.00   5.00 C2B      1 
860204   30  53.50  40.00   1.50    .75    .60    .30  .702E-02  -15.00   2.50 R3B      3 
860204   30  54.00  41.00   1.40    .70    .56    .28  .570E-02   -7.00   1.00 N2C      3 
860204   30  59.00  32.50   1.50    .70    .60    .28  .570E-02  -15.00   1.50 P1E-F    1 
860204   30  61.50  31.50   2.00   1.10    .80    .44  .221E-01  -15.00   2.50 R3B      2 
860204   30  62.50  40.50   2.00   1.10    .80    .44  .221E-01  -15.00   2.50 R3B      1 
860204   30  64.00  37.50   1.90   1.10    .76    .44  .221E-01  -15.00   2.50 R3B-F    2 
860204   30  64.00  40.00   2.70   1.10   1.08    .44  .221E-01  -15.00   5.00 P7A      1 
860204   30  65.00  39.00   1.20    .70    .48    .28  .570E-02  999.00 999.00 I4       0 
860204   30  64.50  25.00   1.70    .60    .68    .24  .359E-02  999.00 999.00 I4       0 
860204   30  65.00  27.00   1.90   1.15    .76    .46  .253E-01  -15.00   2.50 R3B      2 
860204   30  67.00  30.00   3.50   1.60   1.40    .64  .681E-01  -15.00   5.00 P7A      2 
860204   30  69.00  31.00   1.00    .45    .40    .18  .152E-02   -7.00   1.00 N1E      2 
860204   30  70.00  33.00    .75    .45    .30    .18  .152E-02  -25.00   5.00 C2B      2 
860204   30  71.00  26.00   1.80    .90    .72    .36  .121E-01  -25.00   5.00 C2B      2 
860204   30  73.00  29.00   1.00    .55    .40    .22  .277E-02  -30.00  10.00 C1E      2 
860204   30  73.50  39.00   2.10    .90    .84    .36  .121E-01  -15.00   2.50 R3B      2 
860204   30  75.00  35.00   1.25    .50    .50    .20  .208E-02  999.00 999.00 I4       0 
860204   30  75.50  32.00    .70    .40    .28    .16  .106E-02  999.00 999.00 I4       0 
860204   30  77.00  41.50    .60    .35    .24    .14  .713E-03  999.00 999.00 I4       0 
860204   30  79.50  28.50   2.00   1.00    .80    .40  .166E-01  -15.00   2.50 R3B-F    2 
860204   30  80.00  33.00   2.30   1.00    .92    .40  .166E-01  -15.00   2.50 R3B-F    1 
860204   30  80.00  34.00   2.40   1.00    .96    .40  .166E-01  -15.00   2.50 R3B      2 
860204   30  80.50  28.00   2.40   1.20    .96    .48  .287E-01  -15.00   2.50 R3B      2 
860204   30  80.50  26.00   1.70    .40    .68    .16  .106E-02   -7.00   1.00 N2C      3 
860204   30  81.00  23.00   1.30    .70    .52    .28  .570E-02   -7.00   1.00 N2C      3 
860204   30  82.50  35.50   2.60   1.20   1.04    .48  .287E-01  -15.00   2.50 R3B      2 
860204   30  83.00  22.00   2.60   1.00   1.04    .40  .166E-01  -15.00   2.50 R3B      2 
860204   30  87.00  39.50   1.00    .40    .40    .16  .106E-02  999.00 999.00 I4       0 
860204   30  87.50  30.50    .90    .40    .36    .16  .106E-02  999.00 999.00 I4       0 
860204   30  90.00  25.50    .70    .35    .28    .14  .713E-03  999.00 999.00 I4       0 
860204   30  91.00  29.00    .80    .40    .32    .16  .106E-02  -30.00  10.00 C1E      3 
860204   30  91.00  39.00   1.20    .45    .48    .18  .152E-02  999.00 999.00 I4       0 
860204   30  92.00  23.00   2.90   1.10   1.16    .44  .221E-01  -15.00   2.50 R3B      2 
860204   30  94.00  40.00    .90    .40    .36    .16  .106E-02  999.00 999.00 I4       0 
860204   30  94.00  34.00   1.15    .55    .46    .22  .277E-02   -7.00   1.00 N2C      3 
860204   30  94.50  24.00   2.30   1.00    .92    .40  .166E-01  -15.00   2.50 R3B      2 
860204   47   1.00  33.50   3.20   1.10   1.28    .44  .221E-01  -15.00   2.50 R3B      2 
860204   47   1.00  32.50   2.20    .95    .88    .38  .143E-01  -15.00   2.50 R3B-F    2 
860204   47   3.50  34.00   3.60   1.05   1.44    .42  .193E-01  -15.00   2.50 R3B-F    2 
860204   47   5.00  28.50   1.00    .60    .40    .24  .359E-02  999.00 999.00 I4       0 
860204   47   6.00  23.00   1.70    .75    .68    .30  .702E-02  -15.00   2.50 R3B-F    2 
860204   47   7.00  32.00   2.20   1.00    .88    .40  .166E-01  999.00 999.00 I4       0 
860204   47   9.50  38.00   1.80    .60    .72    .24  .359E-02  -15.00   5.00 P7A      3 
860204   47  11.00  37.50   1.50    .60    .60    .24  .359E-02  -25.00   5.00 C2B      2 
860204   47  12.00  25.00   2.40   1.10    .96    .44  .221E-01  -15.00   2.50 R3B      2 
860204   47  13.00  32.00   1.90    .85    .76    .34  .102E-01  -15.00   5.00 R-P7A    3 
860204   47  15.00  27.50   2.20    .95    .88    .38  .143E-01  -15.00   5.00 P7A      1 
860204   47  15.50  30.00   1.50    .75    .60    .30  .702E-02  -25.00   5.00 C2B      2 
860204   47  15.50  33.00   2.10    .90    .84    .36  .121E-01  999.00 999.00 I4       0 
860204   47  17.00  22.50   1.50    .80    .60    .32  .851E-02   -7.00   1.00 N2C      3 
860204   47  19.50  35.00   2.75   1.25   1.10    .50  .325E-01  -15.00   2.50 R3B      2 
860204   47  20.00  23.00   1.10    .40    .44    .16  .106E-02  -15.00   2.50 R3B-F    2 
860204   47  20.50  27.00   1.15    .50    .46    .20  .208E-02  -25.00   5.00 C2B      2 
860204   47  21.00  26.00    .80    .45    .32    .18  .152E-02  -15.00   3.50 P1A      3 
860204   47  23.50  23.00   3.60   1.26   1.44    .50  .333E-01  -15.00   2.50 R3B-F    2 
860204   47  26.50  39.00   1.15    .55    .46    .22  .277E-02  -15.00   2.50 R3B-F    3 
860204   47  31.50  38.00   1.20    .75    .48    .30  .702E-02  -15.00   2.50 R3B-F    2 
860204   47  34.00  28.00   1.20    .80    .48    .32  .851E-02  -15.00   3.50 R2A      2 
860204   47  40.00  43.00   1.00    .50    .40    .20  .208E-02  -25.00   5.00 C2B      2 
860204   47  43.00  42.00   1.50    .75    .60    .30  .702E-02  -15.00   2.50 R3B-F    2 
860204   47  43.00  35.00   2.15   1.05    .86    .42  .193E-01  -15.00   2.50 R3B-F    2 
860204   47  43.00  23.00   3.10   1.35   1.24    .54  .409E-01  -15.00   3.50 P1A      2 
860204   47  44.00  42.50   1.80   1.10    .72    .44  .221E-01  -15.00   3.50 P1A      1 
860204   47  46.00  28.00   1.80   1.10    .72    .44  .221E-01  -15.00   5.00 R-P7A    2 
860204   47  51.50  31.00   2.55   1.35   1.02    .54  .409E-01  -15.00   1.50 P1E      1 
860204   47  57.00  24.50   2.05    .95    .82    .38  .143E-01   -7.00   1.00 N2C      3 
860204   47  62.00  41.00   2.00    .95    .80    .38  .143E-01   -7.00   1.00 N2C      2 
860204   47  62.00  39.00   1.30    .75    .52    .30  .702E-02   -7.00   1.00 N2C      2 
860204   47  63.00  27.00   1.20    .80    .48    .32  .851E-02  -15.00   5.00 P7A      3 
860204   47  69.50  32.50   3.20   1.20   1.28    .48  .287E-01  -15.00   5.00 P7A      2 
860204   47  72.00  27.50   2.85   1.25   1.14    .50  .325E-01  -15.00   2.50 R3B-F    1 
860204   47  72.50  40.00    .90    .70    .36    .28  .570E-02   -7.00   1.00 N2C      2 
